index,origin,ea,size,h4,h8,h16,h32,h64
493.0,288.0,10189.57503749246,483940.0,3.6629093684834633,4.380375359549261,5.75438160721795,7.355151131193436,9.078187662221517
494.0,288.0,5154.3264248068135,109397.0,3.9997476055097954,5.994947359195537,6.168435967605976,7.610012333713407,9.45892149420022
495.0,247.0,882.0039549512121,646804.0,3.999721270168201,5.899521656813768,6.064113279415782,7.215860918421601,9.00745103264668
496.0,456.0,1199.5663000197253,1213795.0,3.646890898389383,4.577536225238221,5.516195834841992,6.997389095631117,8.725453359688938
497.0,431.0,3080.8770987729326,255194.0,3.9202344760432695,5.625955343071262,6.958416715058691,8.528864052882893,10.28689799503667
498.0,385.0,1416.9351050506898,794531.0,3.9286285148183495,5.473031139424938,6.321657422874378,7.889553008611369,9.662345799947063
499.0,467.0,2952.560207925606,158851.0,3.841056258700681,4.833717618518203,5.712479157859937,7.343645297442276,9.151038805287817
500.0,247.0,2357.0035168810764,2006285.0,3.511659580754924,5.132703058118015,6.6926312708461655,8.393666876785021,10.209074233117937
501.0,493.0,4850.216052857178,1563691.0,3.913696768515759,4.839190954307339,6.122198721604522,7.756795347828076,9.547843168532705
502.0,288.0,5413.590506479809,161939.0,3.949903303540191,5.505250928875781,5.918638876219043,7.235540612625989,9.005155267903849
503.0,493.0,5106.36696944471,123195.0,3.998490049629608,5.830846842833898,6.068877363373217,7.638466811210408,9.434452932649538
504.0,272.0,2781.7260162799275,761854.0,3.9985404414596486,5.582389896546527,6.087459847607748,7.590454827567958,9.238763255071952
505.0,280.0,833.8792746141305,2304157.0,3.077275791201541,4.185694886940692,5.457018696753238,7.063164617116784,8.846708130389189
506.0,493.0,2873.014241871905,541285.0,3.037000779839457,4.299902953816771,5.783428793173011,7.539552067138368,9.394449781175334
507.0,466.0,2714.051979639307,1961971.0,3.884665822571534,5.530783248702101,6.741773624396276,8.37913603555003,10.194169485548336
508.0,493.0,463.9029635735426,1089590.0,3.9435714464370255,4.962226977333705,6.344535568532047,8.060908170073915,9.887452459961583
509.0,353.0,1230.0622217767136,323449.0,3.999785557208519,5.929738564842911,5.996965312019249,7.431061394168683,9.220262473140496
510.0,475.0,3254.247201919626,927812.0,3.834500427240888,5.492698677055736,7.05140716692677,8.633410084447458,10.301479663480723
511.0,288.0,3226.823372783801,1263979.0,3.844567106566557,5.585043041069676,6.989458410806598,8.38156416045095,9.916935307699797
512.0,249.0,2163.9295690735585,901863.0,3.9930282530229264,5.421183045163804,6.160773187851431,7.681409054442012,9.442872652549694
513.0,499.0,3381.4478268451226,122496.0,3.9995726586929217,5.992614451814889,6.00007274889566,7.26596347996626,9.016881398839024
514.0,493.0,6440.87635924271,1413052.0,3.7769332472854575,5.26459898164379,6.768977019546785,8.364633889853948,10.078986293256431
515.0,502.0,7011.137627217044,665686.0,3.6977489810658457,5.08527787712276,6.582497159467464,8.200793366373482,9.820894458485837
516.0,456.0,4687.805951332334,268079.0,3.9482632468744288,4.848627489394101,5.786904721453176,7.315343639572404,9.061024988308738
517.0,506.0,3440.714611876406,1598457.0,3.696791363419168,5.121995403974164,6.801373799687916,8.507972887337603,10.26304624317975
518.0,247.0,1557.3440347040937,2074685.0,3.6407401408380298,4.95067577409446,6.376294034600027,8.149856321292084,10.01311560051427
519.0,502.0,4285.096643177154,237361.0,3.999698517307024,5.906014507797695,6.1201073404018445,7.685066173729101,9.527529102999583
520.0,493.0,7823.297972415447,988951.0,3.741410759510068,5.439056844070599,7.079001889015328,8.608019224506023,10.223829204446105
521.0,168.0,9672.859624596644,1106509.0,3.956512829969945,5.812936241333514,7.604078168412034,9.306135269123894,11.06325695626476
522.0,409.0,2932.79756527892,209375.0,3.999685808033865,5.81148083765288,5.953186845050016,7.3119613838143,9.14305682892238
523.0,394.0,2575.0577821987204,181626.0,3.9995373287170985,5.910736323332961,5.988707987559296,7.520187835716001,9.33563426315409
524.0,358.0,10987.457120108436,1218326.0,3.840032270704466,5.3054191967030935,6.625531195864596,8.044050941544949,9.680047323594351
525.0,493.0,2962.71858075148,228198.0,3.999622993084482,5.877629555611245,6.100250492913549,7.636393244549122,9.403148495205045
526.0,246.0,2797.348794432333,212250.0,3.968103387563612,5.247402667003851,5.986009653623864,7.586457319947121,9.42277664059502
527.0,499.0,5829.651516462454,692854.0,3.865500322606045,5.566001601561764,7.239496507530394,8.872077955682293,10.54898264878516
528.0,244.0,1880.687279672008,271082.0,3.999825165818848,5.895920485211903,6.101288870530548,7.4072645702182385,9.05905261160052
529.0,288.0,5530.087806329153,1482291.0,3.5151766878929207,5.135645016255903,6.571369799413484,8.00358160359427,9.566126791438386
530.0,449.0,2166.045421933737,1614297.0,3.905557789467647,5.539626717104486,6.724904123301515,8.166128842668277,9.668417075571844
531.0,196.0,6051.364638209965,977475.0,3.7848168581757946,5.616346521361884,7.2507075387575775,8.878092581696611,10.551013731580936
532.0,409.0,12195.5191770963,742327.0,3.879765421813546,5.749386006676975,7.472518157746824,9.031600204581686,10.615973952092691
533.0,288.0,2849.440591009291,171290.0,3.999810035441215,5.925176325521899,6.042503961608757,7.570364754645155,9.336360226811902
534.0,288.0,1593.1474280753337,1650801.0,3.830532107304855,4.708743279698854,5.880313366563929,7.56327702136252,9.37422188402017
535.0,385.0,6674.090208805603,1022846.0,3.962739210131852,5.834323694083804,7.52532324839177,9.149947042895292,10.774928780149262
536.0,247.0,8324.953097705726,987873.0,3.965123741947888,5.73620216836074,7.312122943425753,8.951221451427411,10.659547463495551
537.0,449.0,10725.30821679447,727450.0,3.907886897640942,5.397348802759114,6.942680879897771,8.560559816075502,10.235705226931024
538.0,247.0,7189.294252747098,818695.0,3.921151766032263,5.616459469810378,7.241932204184788,8.892885923287569,10.631726906576857
539.0,499.0,11164.514061839283,1093700.0,3.8799948169435896,5.459037357180428,6.828348108657141,8.128358057826453,9.671346318919436
540.0,247.0,1353.7343733529365,3115768.0,3.795416933333273,5.167393502706923,6.009881469967833,7.511240451283568,9.117841667799514
541.0,466.0,10533.230117974985,860915.0,3.937651958110341,5.644581287068242,7.410446719108466,9.02104152662182,10.69194166858195
542.0,499.0,9618.017725738977,628413.0,3.798065042797976,5.296512515928827,6.607396731364325,8.151713454209393,9.828018277720528
543.0,272.0,5035.169049720324,739669.0,3.910667535533217,5.771252512101837,7.509971403995247,9.235694238608222,10.99400756885057
544.0,506.0,8235.614734211846,1161673.0,3.8910831973257007,5.553038179622439,7.201418410249214,8.725344104114164,10.32108543321285
545.0,377.0,10987.886848607031,774771.0,3.664307133489178,5.167227651065364,6.608037714988882,8.2224416949146,9.935955609768156
546.0,288.0,10325.972053198688,593674.0,3.533473067551028,4.914956318854408,6.098530079859245,7.676319819667347,9.348157963899167
547.0,493.0,5026.246317804259,1130259.0,3.6304952377702415,5.226839290770275,6.73874947418137,8.26957978388317,9.860015123345905
548.0,247.0,2074.0764450197566,553870.0,3.834271415647701,4.863389067237766,6.074469567283357,7.664804664355555,9.429192845710311
549.0,516.0,1680.7901808806778,565293.0,3.7938755776476825,4.635646201707904,5.858269647460664,7.485342599043885,9.17761917415896
550.0,449.0,2626.608995700825,178060.0,3.984786544759928,5.35229121720427,6.150486843219347,7.684412224642793,9.508565846019527
551.0,502.0,11304.03361673102,949523.0,3.767724495287744,5.431126302847066,6.845865049569166,8.414984773410865,9.939661446492552
552.0,288.0,10537.707591528902,1295815.0,3.807629930691703,5.430726475038041,7.011302537534853,8.298988016354851,9.760988939906827
553.0,247.0,9661.10869707961,1081018.0,3.949142443736237,5.504248950751004,7.060292197508549,8.558084661909248,10.142684670270183
554.0,493.0,7530.988085161455,921786.0,3.745770224029731,5.604110977584581,7.205587643628816,8.654001041202445,10.213192090039271
555.0,247.0,9304.937291173666,581626.0,3.996356329579809,5.784825988411898,7.431912030289013,9.293742767847284,11.210900320642123
556.0,247.0,1672.7154689276408,305263.0,3.999482826753503,5.824000665338956,5.877907532829974,7.06098439008009,8.815536434547278
557.0,493.0,4181.797214587407,126347.0,3.999776763022824,5.963164066451614,6.1330268856741,7.610112434058587,9.45829644188171
558.0,476.0,4789.137567930452,1343346.0,3.815242174804332,5.562336532049413,7.27353985800271,8.76768284342035,10.28489852217358
559.0,499.0,1928.32605196097,1200730.0,3.653212308841724,5.361917045703677,7.046468948071759,8.606427080016866,10.26470397040262
560.0,288.0,10691.02971344119,1325673.0,3.7493627829867977,5.436246943622382,7.053173019845527,8.451327879572222,9.990652073722272
561.0,493.0,11005.878322047623,483335.0,3.827386077894962,5.195012297760154,6.635697383397486,8.336975647776827,10.08034940150104
562.0,502.0,7623.852250459532,677147.0,3.6958298316437457,5.080769440093283,6.552185229429485,8.146893345664104,9.837670432288336
563.0,499.0,1983.918836229296,191445.0,3.999666566908743,5.959498377431035,5.991037640215192,7.342222503334065,9.12595757994351
564.0,385.0,4762.376371671474,238040.0,3.754092378036459,5.197731493086589,6.196965353368471,7.452461416675995,9.12913972616764
565.0,409.0,571.4959498959537,2006229.0,3.842497591785915,4.958098979272741,6.125987708044828,7.7705232621699825,9.547468271594344
566.0,493.0,12136.434814737526,1074498.0,3.9327525257973934,5.7901328090653,7.388520722139276,8.690637637658526,10.19543479188961
567.0,499.0,3940.412056629184,1046572.0,3.5577343966850856,5.190208475874773,6.684286413912184,8.177005250194327,9.82211887800515
568.0,385.0,1326.0190050510564,1375512.0,3.4092887829296448,4.769288122069716,5.982126793366921,7.29904968025785,8.947009737706416
569.0,385.0,4988.929892573619,881538.0,3.866745666512264,5.720601906537533,7.396222386703954,9.046980201127283,10.677543247646469
570.0,493.0,1880.4768502362467,1355249.0,3.7699324630972937,5.4684082504108265,6.9321973466657685,8.499602695338005,10.11694621471502
571.0,247.0,9688.297409036257,1280575.0,3.952124666091632,5.706472022985567,7.139128408165732,8.564714805417562,10.192908761725135
572.0,499.0,5389.995770351302,115347.0,3.999721271295874,5.993409726474283,6.141726687943343,7.6118480183498,9.444653630556434
573.0,516.0,2113.369959410847,1021825.0,3.781735453993454,4.677420697499313,6.021964587659761,7.648762692829085,9.345623073668628
574.0,493.0,2087.910841452545,1227172.0,3.823316132663131,5.429978045295734,7.084652589637761,8.578697097851993,10.141425338406178
575.0,246.0,1406.539089360999,199209.0,3.973980639542967,5.31066154492605,6.063885281319416,7.492311417755369,9.209619525107232
576.0,471.0,482.022172099604,2861781.0,3.257412632766206,4.45821260489039,5.819010227975278,7.30488891013095,8.9988378229045
577.0,516.0,668.4868306892848,1732027.0,3.84798549675994,4.827320865728259,5.580040712630619,6.9462943962737445,8.695268657720238
578.0,493.0,2714.303993622193,201321.0,3.8288715524034194,5.106938764102408,6.030391561534669,7.606745850631772,9.47516399956724
579.0,409.0,2082.423340575988,1326051.0,3.851733138463653,5.491595814867392,7.066037641770008,8.543963731318328,10.122565494925182
580.0,516.0,5242.654120178111,156613.0,3.999760314478396,5.866797035268743,6.156797604731684,7.841007712781335,9.52808861625516
581.0,256.0,3472.419621148857,226266.0,3.999346009056312,5.851800992032681,5.949652252011417,7.349884943419768,9.108201095329177
582.0,247.0,9423.88973940289,676314.0,3.980344984118045,5.876445841310642,7.6703623007254915,9.530567660764971,11.456122286370956
583.0,456.0,2649.885731245833,399180.0,3.9757007424452975,5.727888126584245,5.866692604663257,7.096911605885717,8.779590798021417
584.0,499.0,5310.487573796582,135414.0,3.999304589017424,5.574402216180976,6.131589937683566,7.805077062440324,9.677522332218176
585.0,409.0,1719.337168363727,242296.0,3.999774938014056,5.824269623757155,6.213780257993682,7.756135435382029,9.612021038121943
586.0,467.0,3905.51562498616,150892.0,3.9524732501109714,5.383971098078696,5.89352372540519,7.457213040817827,9.263979309783243
587.0,344.0,4980.871709429284,1257056.0,3.5916296918281603,5.132136638025728,6.662771129869263,8.281051980179445,9.923356754667168
588.0,288.0,10333.762486878522,1153228.0,3.7399704982509423,5.392704486454384,7.000633831667372,8.510275591250565,10.117578534757335
589.0,499.0,5424.790363203257,347080.0,3.922794452087039,5.045519548996115,6.058374732742498,7.497690094088782,9.25650024053532
590.0,493.0,2642.599718159784,201169.0,3.997532802982836,5.292447099114863,6.059229061925446,7.755111082547183,9.583091890477414
591.0,493.0,4254.014113683884,1060422.0,3.850228798044874,5.670139406448233,7.356126290237917,8.94938747978711,10.574070236246884
592.0,416.0,5197.144766014697,1103632.0,3.8607906940221817,5.65686219896565,7.312830123900369,8.842376348392197,10.446713519312432
593.0,499.0,4895.091414506829,1148081.0,3.724303702449221,5.391751134942345,6.857791115988004,8.21907126470051,9.790844822072106
594.0,247.0,5416.342276473758,835494.0,3.8767767731474496,5.390902783464668,7.010092571731612,8.621142220659703,10.32186312565194
595.0,247.0,8493.387763083234,1567051.0,3.978772665316903,5.81168347732647,7.409253212956051,8.898686871765367,10.522051589443336
596.0,288.0,7474.374690282424,838938.0,3.9416587221226345,5.744663092543538,7.385244279174222,8.963962685589504,10.65464036643891
597.0,288.0,5018.731808313098,147731.0,3.990968672798624,5.582909770512468,6.705800933436126,8.44117681058635,10.364185972369384
598.0,247.0,14187.48900371759,963842.0,3.929986857259949,5.743915526539698,7.397777528058064,8.973856982861498,10.662129828631562
599.0,499.0,3786.8738056459088,286744.0,3.815427145431343,5.096318073903722,6.017397701529325,7.68146455116403,9.55119331165209
600.0,493.0,1527.2196451882844,723737.0,3.8922701160009447,5.625657957380617,5.874905696646251,7.306342251765034,9.018359271128793
601.0,516.0,2391.359117090976,1019436.0,3.9782736604621913,5.236636564263593,6.46662331959188,8.106418820399906,9.735046386450753
602.0,288.0,1687.7006550794565,215297.0,3.999546454466064,5.94915685491876,6.016646416417775,7.4038245808441,9.21459434540072
603.0,409.0,9060.426992876944,763607.0,3.9717189298266815,5.881287934001412,7.542390096581035,9.116492135461671,10.767088446760011
604.0,564.0,3091.630280176992,242740.0,3.9987557434420897,5.494330464566381,6.749225682744535,8.383970838422199,10.198086054765495
605.0,493.0,4911.847818718602,1484180.0,3.875097868497276,5.40513102705243,7.0092256779193445,8.406268394638062,9.955838439792709
606.0,499.0,5995.146868926158,1214107.0,3.048512676403091,4.493519913595989,5.889509257388584,7.421681838735595,9.123922114599791
607.0,499.0,6392.139444332505,709031.0,3.566565280704812,4.471709025351277,5.702269253856382,7.330132672728013,9.10009318424028
608.0,247.0,2209.88291389098,587871.0,3.9995300575947534,5.98081102210734,6.05369215054355,7.431507281870265,9.104036231764235
609.0,466.0,616.8898568348174,2662668.0,3.854231202935012,4.915158677051338,6.361111281493173,8.160019825069995,10.067300452585773
610.0,405.0,9348.593467624549,731384.0,3.736345991043519,5.530805043144942,7.172420069543215,8.718150179402976,10.338350119524137
611.0,499.0,3789.164847327577,913986.0,3.8724845195376494,5.575684374651537,7.232919104389309,8.737384593031257,10.396136584529184
612.0,502.0,321.37594207144105,1367305.0,3.70722680020109,4.580384312998513,5.853167682772531,7.568841147280384,9.461721192422743
613.0,430.0,665.7045196747426,3968336.0,3.626769697746101,4.532563958747637,5.818799537604921,7.505603447884052,9.32168870882675
614.0,467.0,6840.457090644192,1888383.0,3.86459726522609,5.384135241318914,7.022745980435988,8.700120906093801,10.406186989127477
615.0,506.0,10161.58848906285,992459.0,3.784976154334266,5.567331272411629,7.181585425998109,8.708565799338308,10.243607093345837
616.0,456.0,12258.966590180187,1022593.0,3.8548728007467776,5.529024976012004,7.116401715057232,8.769501640480428,10.258055003435356
617.0,493.0,5826.466468425148,273081.0,3.9356681354583607,5.363545789064078,6.344062833268485,7.943144813040955,9.747428554829158
618.0,300.0,2703.3601336873844,248121.0,3.996957540737025,4.798073528141007,6.002822506224366,7.692273327456444,9.56087567110527
619.0,449.0,2909.500278674543,144145.0,3.999523207617959,5.960425532939986,6.370012096957568,8.008265130998343,9.880307984166052
620.0,247.0,833.4436931100926,5465513.0,3.8722215696944886,5.457101936151373,6.399704149963563,7.968966856844535,9.733722179997738
621.0,297.0,6853.709199171103,1319159.0,3.7363766239160014,5.551108371835041,7.09317910411041,8.60409748699549,10.237501939535807
622.0,460.0,586.3156782882937,2476311.0,3.63468758932105,4.774910157533682,5.52481119066732,7.25554499103661,9.083508230405911
623.0,578.0,3805.320855850772,1046595.0,3.7922959883476106,5.520655782074904,7.077788806177286,8.581466251558327,10.205538231988058
624.0,499.0,7160.978188507184,1731672.0,3.83316388021992,5.530148443672306,6.994792954180039,8.57493284136451,10.244441372578793
625.0,288.0,4174.606132953602,463164.0,3.773063129429901,4.7197050601436725,6.030798816129866,7.677382402795554,9.471229176387176
626.0,288.0,4431.599911169738,118820.0,3.999353659264769,5.983362358654627,6.385184586799307,7.856163764467797,9.659446561900069
627.0,260.0,1315.0148887161547,946272.0,3.3010301176819112,4.665841854074912,5.772452730021136,7.314792984142486,9.001550700894894
628.0,288.0,6393.160983659718,999739.0,3.908721335266056,5.505415952553543,7.209838568472103,8.769975118649361,10.35532912018888
629.0,493.0,3374.2505656113635,1225358.0,3.90641234359308,5.668303901820243,7.1806975922374265,8.699229440949553,10.273963216313147
630.0,247.0,6412.429879284407,1086269.0,3.7180408183219686,5.355656007942768,7.034866344166328,8.593785511509571,10.259174612661411
631.0,395.0,1424.564766734404,426565.0,3.568529145251802,4.934464314521435,5.917057182765809,7.411832094035327,9.12773574479611
632.0,493.0,11185.73058353139,834293.0,3.850183437366879,5.454253860402346,6.815876618074471,8.396498766666795,10.063154847378613
633.0,449.0,5354.173768937346,214035.0,3.271638553939015,4.171271127791224,5.634040262737497,7.350642048305012,9.164884430595778
634.0,499.0,4234.412161308629,939051.0,3.790321217002758,5.12769349376984,6.500285231058651,8.191974942035916,10.03455554179286
635.0,633.0,9732.329621922125,660050.0,3.8818479138444735,5.591483973352705,7.107690566862614,8.7840884880035,10.49635950073158
636.0,633.0,6359.634224540896,1735487.0,3.8662833048221046,5.482272453353816,6.957348512791163,8.41367789951599,9.92823904625798
637.0,499.0,12202.05687959617,717803.0,3.915226631245442,5.677883828105891,7.292670729359547,8.89157503698568,10.56987424678518
638.0,633.0,2353.090491338637,195361.0,3.816598570540226,5.102793570085012,5.78134222885344,7.314673155126675,9.156162577097843
639.0,353.0,1018.2635715063184,442682.0,3.837208514115314,4.730033708005063,5.915439330941528,7.664596903028315,9.557841736276742
640.0,288.0,567.9941323947254,2069521.0,3.963844130629506,4.826010122346387,5.8789170080072655,7.580446163212077,9.409159241532276
641.0,499.0,2092.961083705533,575698.0,3.329730896015953,4.789756632277169,5.600557546111323,7.227999572302911,9.01901560358016
642.0,430.0,4058.553238061592,1289463.0,3.500440667699265,4.841549275787754,6.425096110281862,8.000765436013953,9.534146079361706
643.0,493.0,1945.9594949459915,381219.0,3.6881218485558622,4.49355932009345,5.891225135388252,7.610855328329652,9.462761769544874
644.0,633.0,3243.663151868602,748831.0,3.838093688733792,5.105659810127524,6.34260740930778,8.07990015256495,9.906900957243526
645.0,39.0,91.88359722976216,537591.0,3.913019424486957,5.500903088500367,7.166124590692823,8.892277804433927,10.696566973967355
646.0,493.0,10821.177903941472,663273.0,3.774943507733939,5.454684319395668,7.1618560485856975,8.773564197393721,10.450139302559265
647.0,633.0,5390.480733457259,188405.0,3.964021717445432,5.766689529776885,6.298961840312255,7.991675081394864,9.812191164624837
648.0,633.0,4023.4977910297353,1293917.0,3.941960231864317,5.499073378120642,6.674963657027446,8.195991460419146,9.720736007294771
649.0,247.0,4287.414278104826,1486885.0,3.714305072016977,5.086292951714806,6.531663040933639,8.125449724284785,9.82673145933839
650.0,633.0,5409.722612899435,123009.0,3.999672720243876,5.914206262133938,6.22089658706088,7.877175786798191,9.698342400568109
651.0,288.0,4367.957671509799,180500.0,3.99834947855666,5.444028578889598,6.061559849495318,7.692600522643511,9.565372148973236
652.0,633.0,3011.549329478774,1362829.0,3.320873598073089,4.266514884691091,5.733049679852625,7.445196845665251,9.276475155676309
653.0,633.0,3222.431215997025,623979.0,3.9982828529018337,5.698042450799331,6.1711431554335805,7.779602717581181,9.625351889333883
654.0,493.0,531.3112792788471,3160354.0,3.570381999324224,4.410594917277433,5.76561972807159,7.417422818965572,9.246047479948093
655.0,247.0,8703.478390696047,918686.0,3.960050456769353,5.831676064707528,7.485486419435773,9.118108505161269,10.845612199546348
656.0,247.0,2175.6580199287373,2879783.0,3.997432197155762,5.714354047933428,6.237909141338141,7.720938413560384,9.530564101492113
657.0,633.0,2337.9602682476007,274265.0,3.853252477615175,5.027359660563509,5.928863966344187,7.618005035066162,9.50444030622574
658.0,633.0,6512.327923899529,1191363.0,3.857595863772672,5.545840589564179,7.114561629756509,8.57993139579159,10.067694689107608
659.0,633.0,7754.763868740488,1313744.0,3.8755734426779154,5.285135393546323,6.834156650178288,8.225078571919818,9.731857407748963
660.0,288.0,5070.864700806457,166297.0,3.896445389811899,4.883476704360135,5.873965043380149,7.623412816022341,9.524894328571303
661.0,398.0,3846.422277542846,1438845.0,3.5508553193971584,5.280027811099949,7.004650921754033,8.751780400217966,10.527543603962576
662.0,633.0,8933.91506173732,634055.0,3.3878734576598344,4.5120507906190905,6.050667313487034,7.754394167334237,9.39176166582682
663.0,493.0,5410.18939181235,1439655.0,3.6501016298758384,5.073730329195296,6.380417078138615,7.916177718110789,9.59999906405358
664.0,618.0,1597.8978813641695,1193592.0,3.873209606855396,5.572023393322375,7.065050278148853,8.512659001106307,10.142752854276168
665.0,631.0,1452.1892961037845,276504.0,3.9572076421488895,5.233412185110078,6.63562420112069,8.185309878584894,9.932529717811022
666.0,493.0,8239.747066766831,1083810.0,3.879207071311916,5.4406934751406535,7.003537223706903,8.570868158519977,10.221661182779531
667.0,493.0,7534.581501749307,813413.0,3.6008514839363075,5.175657584480378,6.831369025963384,8.40456600822235,9.958426169115402
668.0,409.0,541.6164172908047,3171238.0,3.924720027920792,4.828852249032902,6.0895226835649545,7.81756434941881,9.661590363536089
669.0,493.0,617.9222151145259,2317983.0,3.931147022957088,4.752616090790003,5.876001917361857,7.619864433472616,9.430120473089785
670.0,633.0,8378.102973460604,1183934.0,3.907833413098764,5.647928009364847,7.088492528429414,8.52644045930046,10.069307557674428
671.0,493.0,9053.236580217424,905732.0,3.8039908596073766,5.648332746894271,7.362642140100106,8.799624743757002,10.355622881857853
672.0,256.0,5950.422794812831,704049.0,3.6370259189542575,5.112186901177068,6.776549051087407,8.428314605323003,10.010817089355688
673.0,304.0,7463.776812326869,2356795.0,3.6415048736104,5.118110204628882,6.579988429101199,8.155313984326394,9.761628617548176
674.0,449.0,861.0607989470692,316316.0,3.821765383208818,5.366280751441685,6.055989438030239,7.670079510663461,9.480348987446522
675.0,499.0,625.6497359567256,2614711.0,3.855156490944491,4.645719674490428,5.930944544404796,7.647879092897444,9.467337854919162
676.0,625.0,6860.942327093253,1238855.0,3.839226145914605,5.344093064528126,7.0517791378886745,8.672549054956104,10.335131720580591
677.0,633.0,2415.6081614757745,1229080.0,3.89739364746776,5.576217301699856,7.090765713466711,8.654229828045182,10.22389780456466
678.0,633.0,3759.160261985877,130909.0,3.9996690046824575,5.967894549419547,6.083084684501811,7.4879297045877,9.299160980161847
679.0,247.0,2135.7380977243024,1144033.0,3.172863479647833,4.175147782788836,5.625025628506005,7.316511181009358,9.096046344868972
680.0,247.0,11608.340912992382,996254.0,3.9266947312219695,5.658418139802624,7.191521153598881,8.70726166553274,10.373282286482256
681.0,280.0,4451.72285599005,935935.0,3.626449532452232,4.664945492283026,5.662191745695631,7.097559613580789,8.869774403254041
682.0,246.0,1146.8142774430623,274237.0,3.906511753330865,5.610393542899601,6.553507438813247,8.243845266681763,10.066793697545576
683.0,633.0,1955.135815865241,724707.0,3.135949297939318,3.975887465782277,5.539046222855303,7.277613159118802,9.16501977652072
684.0,633.0,4910.168732888084,1200505.0,3.924441604746965,5.741928408847463,7.174697737519258,8.576300468095557,10.053423946256842
685.0,493.0,5548.017473191072,514785.0,3.972286656448956,5.381422862176029,6.654071111507617,8.262167378090503,9.981229571729887
686.0,633.0,1381.917977752416,343720.0,3.6699206075345288,4.719014150388552,5.92450180167682,7.611194198490523,9.471446338215529
687.0,633.0,687.3700718425408,2513988.0,3.5531213559715966,4.286468985755676,5.680440922461864,7.395569815838593,9.257984408136004
688.0,633.0,5285.534930547155,204478.0,3.719399503705651,4.700543849074437,5.8444059515916384,7.529352442801763,9.36420367065308
689.0,633.0,4352.2960182301385,911003.0,3.8991601998606926,5.705420959643947,7.314783302488438,8.879173812483952,10.520172241761404
690.0,247.0,6931.942678935608,901680.0,3.823114919193758,5.322047196673128,6.818657386073154,8.268113141472773,9.862798029644528
691.0,633.0,4528.198765710823,1022621.0,3.601034395835602,5.2477261555699695,6.576300534293467,8.093719298179408,9.654307779554374
692.0,493.0,8797.44252955861,1342242.0,3.401559857029869,4.945030512761512,6.576754202112137,8.062023550742776,9.656973099745482
693.0,493.0,8145.310560454942,1281248.0,3.8295661811482944,5.581911748724901,7.180375908092307,8.727397714785948,10.430787147764946
694.0,499.0,15258.547648404272,987522.0,3.406887416935445,4.996239560940908,6.506145791765603,8.042078666610495,9.641527524682845
695.0,633.0,6758.36252236109,821979.0,3.9236208202180514,5.657794954912188,7.322982520336027,8.91008311427034,10.564669820526946
696.0,589.0,4221.975246854399,635341.0,3.510345907894873,4.199815877043601,5.540554769900254,7.221216635199749,9.08105843918937
697.0,633.0,3592.771024242192,1638070.0,3.353729584757908,4.800346886230734,6.236768028658802,7.706498865107678,9.26687271873964
698.0,247.0,2720.518090424918,1058209.0,3.967405728404478,5.0105231757280055,6.316115700101758,8.051978908974556,9.88409049672678
699.0,388.0,1678.9777909203692,565186.0,3.648419914530423,5.175024539489699,6.385849644765067,8.024693843787949,9.793300799588495
700.0,633.0,6350.437956888172,924252.0,3.296470377710676,4.478753898392035,6.047545466296912,7.697433647656378,9.342373033200424
701.0,633.0,9707.910464544111,614929.0,3.530060972713248,4.780171819330128,6.273173241790767,7.965870208312785,9.6340458138466
702.0,304.0,10853.080530732384,1504813.0,3.8395263737996217,5.596130405098138,7.014758040742386,8.514415468834482,10.031113366073017
703.0,633.0,2204.8387972006967,875661.0,3.496717987297127,4.534030357295992,5.803815320391578,7.480119999583405,9.297937898084475
704.0,688.0,4478.5898295632405,1088359.0,3.8461185572293113,5.2883793613232815,6.5249357721482415,8.044056816607133,9.68821215535699
705.0,456.0,6522.3915675914295,931477.0,3.680166019546146,4.885535509596153,6.355586840410383,7.887910449177133,9.463493723763026
706.0,493.0,11668.804312761722,846076.0,3.625601497749902,5.1188571835928105,6.725718922614158,8.30750983793503,9.933919106534471
707.0,388.0,4295.641019440925,571172.0,3.6710870157757887,4.737935423092318,6.0530229053190965,7.458445898119579,9.126716456812533
708.0,633.0,5755.267673833024,1300730.0,3.934465707702959,5.687753371866393,7.22455010664265,8.70427352109931,10.307681066049607
709.0,499.0,1104.620113715786,414832.0,3.839606048046905,5.072626621534366,6.030983527150401,7.555814036876281,9.37945615539556
710.0,633.0,411.03292726372246,2247091.0,3.806245477248127,4.530327108904359,5.959667791080514,7.701786113376912,9.54967635065078
711.0,493.0,11899.890979878908,1336643.0,3.298941530168824,4.982544253059566,6.655393449232909,8.224157413432678,9.79384700896772
712.0,247.0,9849.950872383955,1431469.0,3.896722426311305,5.620364212583969,7.17149899368658,8.754928300962764,10.425944477733513
713.0,493.0,9302.267499576388,857515.0,3.811152993508826,5.239062893958307,6.611046725380323,8.12401484073174,9.820840574538618
714.0,633.0,2070.3880388675657,345192.0,3.978765996219697,5.36899330987554,6.0776318004099625,7.750000170752569,9.570825817116924
715.0,430.0,5369.971005252787,153074.0,3.9991296164362096,5.314146071362596,5.956426530472808,7.644810265229055,9.488559217182868
716.0,247.0,1719.127786204736,361409.0,3.999396963788585,5.960296792246551,6.204076090630902,7.480397906731147,9.29469540990085
717.0,506.0,5160.999110413089,109256.0,3.999651137620853,5.917973763613808,6.25481596471146,7.770260533346135,9.634649162875046
